username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Lolly Daskal,16248319,5/12/2017 12:15,13 of The Best Apps To Manage Stress   by @LollyDaskal https://t.co/O5Vz4aOXk5 #Leadership #Stress #Business #HR,16,Leadership,1285284,1203530,1,0.3
Real Marsha Wright,61608747,5/12/2017 0:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/Sb6WSf2pKL",46,Depression,556706,421179,-0.390625,0.65625
Cleveland Clinic,24236494,5/18/2017 2:10,Job-related #stress can kill your motivation &amp; negatively affect your feelings about life. Here's how to fight it:... https://t.co/bXmwDCX3Wm,68,stress,967847,991,-0.3,0.4
Real Marsha Wright,61608747,5/17/2017 12:26,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",29,stress,555314,420657,0.25,0.8
Real Marsha Wright,61608747,5/18/2017 3:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/yGbj6cHskI",18,Depression,555314,420657,-0.390625,0.65625
Real Marsha Wright,61608747,5/18/2017 3:27,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/EHqmYKXAeT",11,depression,555314,420657,0,0
Mayo Clinic,14592723,5/9/2017 16:08,"#Meditation: A simple, fast way to reduce #stress https://t.co/iH08KMl3oE https://t.co/6KpyIB3TAk",54,Meditation,1565523,1824,0.1,0.478571429
Cleveland Clinic,24236494,5/14/2017 16:59,3 reasons adult coloring helps relieve #stress and relax your brain: https://t.co/ny6ttdFmSG https://t.co/iePb3gf0U4,68,stress,967847,991,0.1,0.3
AsapSCIENCE,592912724,5/11/2017 16:12,NEW VIDEO: 7 Simple Tips To Reduce Your #STRESS Right Now! Watch HERE: https://t.co/aQwVfuWIHC https://t.co/h5PWk46CUl,40,STRESS,385215,781,0.164502165,0.449134199
Scott Hanselman,5676102,5/10/2017 16:34,It takes a cast of thousands to make an 8 minute presentation go well. Here's a backstage view of what happens to y... https://t.co/VcPK2pQUKA,20,None,186185,7078,0,0
Lolly Daskal,16248319,5/12/2017 12:15,13 of The Best Apps To Manage Stress   by @LollyDaskal https://t.co/O5Vz4aOXk5 #Leadership #Stress #Business #HR,16,Leadership,1284719,1203724,1,0.3
MayoClinicHealthSys,21888985,5/11/2017 19:10,Lowering #stress may help your heart. https://t.co/DvLBxQkKcs via @keyc,17,stress,14820,2067,0,0
Real Marsha Wright,61608747,5/15/2017 2:06,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/cIKO54jEpH",99,depression,553882,419166,0,0
Cleveland Clinic,24236494,5/14/2017 16:59,3 reasons adult coloring helps relieve #stress and relax your brain: https://t.co/ny6ttdFmSG https://t.co/iePb3gf0U4,67,stress,964591,991,0.1,0.3
The Dad Network,2326401527,5/16/2017 6:00,Stressed? Here's 5 tips to help reduce #stress as a parent https://t.co/ptEobHgoXQ #everydad,4,stress,16380,3066,0,0
Cleveland Clinic,24236494,5/7/2017 23:24,"#Stress can do some strange things to your body, affecting it in THESE 7 places. https://t.co/gAzI3Mtwbq https://t.co/UjAAscJtoB",74,Stress,964591,991,-0.05,0.15
Mayo Clinic,14592723,5/9/2017 16:08,"#Meditation: A simple, fast way to reduce #stress https://t.co/iH08KMl3oE https://t.co/6KpyIB3TAk",54,Meditation,1563292,1824,0.1,0.478571429
AsapSCIENCE,592912724,5/11/2017 16:12,NEW VIDEO: 7 Simple Tips To Reduce Your #STRESS Right Now! Watch HERE: https://t.co/aQwVfuWIHC https://t.co/h5PWk46CUl,40,STRESS,384417,781,0.164502165,0.449134199
Real Marsha Wright,61608747,5/12/2017 0:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/Sb6WSf2pKL",45,Depression,553882,419166,-0.390625,0.65625
Scott Hanselman,5676102,5/10/2017 16:34,It takes a cast of thousands to make an 8 minute presentation go well. Here's a backstage view of what happens to y... https://t.co/VcPK2pQUKA,20,None,186055,7074,0,0
Real Marsha Wright,61608747,5/11/2017 9:35,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",23,stress,553882,419166,0.25,0.8
Lolly Daskal,16248319,5/12/2017 12:15,13 of The Best Apps To Manage Stress   by @LollyDaskal https://t.co/O5Vz4aOXk5 #Leadership #Stress #Business #HR,16,Leadership,1284238,1203806,1,0.3
MayoClinicHealthSys,21888985,5/11/2017 19:10,Lowering #stress may help your heart. https://t.co/DvLBxQkKcs via @keyc,17,stress,14812,2067,0,0
Isha Foundation,19190337,5/22/2017 7:00,"#Stress, @SadhguruJV says, happens due to inability to manage our inner situation, not from surroundings. https://t.co/sj0Te8e1kg",77,Stress,110148,7,-0.0625,0.270833333
womenshealth.gov,6450322,5/22/2017 18:25,"Some level of #stress is normal, but too much can take a toll on your health. Ways to keep your stress in check: https://t.co/DPewA6DBOq.",11,stress,980684,934,0.175,0.425
LGBT Foundation,20374624,5/22/2017 15:24,We are running a FREE #Stress and #Anxiety Course on Thursday 15th &amp; 22nd June 6-8 pm. Email therapy@lgbt.foundation for further details.,12,Stress,80027,4786,0.2,0.65
Understood,43344979,5/22/2017 18:52,.@docschultz explains why a competence anchor can help kids cope with #stress about schoolwork. #LD https://t.co/H0Y6HWJ3dy,4,stress,29549,2968,0,0
Cleveland Clinic,24236494,5/18/2017 2:10,Job-related #stress can kill your motivation &amp; negatively affect your feelings about life. Here's how to fight it:... https://t.co/bXmwDCX3Wm,109,stress,978658,991,-0.3,0.4
Real Marsha Wright,61608747,5/15/2017 2:06,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/cIKO54jEpH",108,depression,557745,424900,0,0
Cleveland Clinic,24236494,5/14/2017 16:59,3 reasons adult coloring helps relieve #stress and relax your brain: https://t.co/ny6ttdFmSG https://t.co/iePb3gf0U4,70,stress,978658,991,0.1,0.3
Real Marsha Wright,61608747,5/17/2017 12:26,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",29,stress,557745,424900,0.25,0.8
John Assaraf,31251832,5/18/2017 18:05,"Once each hour, #visualize for 1 min the goal you want to reach in the next hour. You'll experience greater #productivity with less #stress.",24,visualize,111766,27189,0.111111111,0.188888889
Ari Sytner M.Ed LMSW,37844996,5/19/2017 21:00,"When #stress levels are high, lower them by embracing #hope &amp;   knowing things will be better tomorrow. #life #faith",32,stress,195803,162520,0.33,0.52
Real Marsha Wright,61608747,5/18/2017 3:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/yGbj6cHskI",27,Depression,557745,424900,-0.390625,0.65625
Isha Foundation,19190337,5/22/2017 7:00,"#Stress, @SadhguruJV says, happens due to inability to manage our inner situation, not from surroundings. https://t.co/sj0Te8e1kg",93,Stress,110190,7,-0.0625,0.270833333
Real Marsha Wright,61608747,5/23/2017 15:22,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",17,stress,558206,426180,0.25,0.8
Real Marsha Wright,61608747,5/24/2017 4:52,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/in1tr5Uoc0",10,Depression,558206,426180,-0.390625,0.65625
Real Marsha Wright,61608747,5/23/2017 12:14,Dont approach today wearing yesterdays glasses #stress #empowerment #inspiration,12,stress,558206,426180,0,0
Mark C. Crowley,257581957,5/23/2017 20:30,"U. Of Birmingham research: The greater an employee's #autonomy, the greater their #engagement.
Interestingly, autonomy lowers #stress.
#HR",5,autonomy,126244,98790,0.5,0.5
Real Marsha Wright,61608747,5/24/2017 5:08,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/OPCtzBtv3X",6,depression,558206,426180,0,0
Cleveland Clinic,24236494,5/18/2017 2:10,Job-related #stress can kill your motivation &amp; negatively affect your feelings about life. Here's how to fight it:... https://t.co/bXmwDCX3Wm,109,stress,980477,991,-0.3,0.4
John Assaraf,31251832,5/18/2017 18:05,"Once each hour, #visualize for 1 min the goal you want to reach in the next hour. You'll experience greater #productivity with less #stress.",24,visualize,111798,27188,0.111111111,0.188888889
Ari Sytner M.Ed LMSW,37844996,5/19/2017 21:00,"When #stress levels are high, lower them by embracing #hope &amp;   knowing things will be better tomorrow. #life #faith",32,stress,196969,159238,0.33,0.52
Real Marsha Wright,61608747,5/15/2017 2:06,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/cIKO54jEpH",109,depression,558206,426180,0,0
Real Marsha Wright,61608747,5/17/2017 12:26,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",29,stress,558206,426180,0.25,0.8
Cleveland Clinic,24236494,5/24/2017 16:08,Job-related #stress can kill your motivation &amp; negatively affect your feelings about life. Here's how to fight it:... https://t.co/cE9Y7ijrJF,35,stress,982066,994,-0.3,0.4
Real Marsha Wright,61608747,5/23/2017 15:22,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",17,stress,558779,429197,0.25,0.8
Real Marsha Wright,61608747,5/24/2017 4:52,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/in1tr5Uoc0",23,Depression,558779,429197,-0.390625,0.65625
Real Marsha Wright,61608747,5/24/2017 5:08,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/OPCtzBtv3X",27,depression,558779,429197,0,0
Lolly Daskal,16248319,5/24/2017 10:15,13 of The Best Apps To Manage Stress   by @LollyDaskal https://t.co/O5Vz4aOXk5 #Leadership #Stress #Business #HR,8,Leadership,1286235,1203322,1,0.3
Isha Foundation,19190337,5/22/2017 7:00,"#Stress, @SadhguruJV says, happens due to inability to manage our inner situation, not from surroundings. https://t.co/sj0Te8e1kg",94,Stress,110237,7,-0.0625,0.270833333
John Assaraf,31251832,5/18/2017 18:05,"Once each hour, #visualize for 1 min the goal you want to reach in the next hour. You'll experience greater #productivity with less #stress.",25,visualize,111826,27188,0.111111111,0.188888889
Ari Sytner M.Ed LMSW,37844996,5/19/2017 21:00,"When #stress levels are high, lower them by embracing #hope &amp;   knowing things will be better tomorrow. #life #faith",32,stress,197694,156579,0.33,0.52
Cleveland Clinic,24236494,5/18/2017 2:10,Job-related #stress can kill your motivation &amp; negatively affect your feelings about life. Here's how to fight it:... https://t.co/bXmwDCX3Wm,109,stress,982066,994,-0.3,0.4
Real Marsha Wright,61608747,5/17/2017 12:26,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth https://t.co/n1ycsNBd9H",29,stress,558779,429197,0.25,0.8
Real Marsha Wright,61608747,5/18/2017 3:17,"#Depression doesn't mean they're weak!
- 
#stress #mentalhealth #anxiety #suicide #ptsd #mindfulness https://t.co/yGbj6cHskI",27,Depression,558779,429197,-0.390625,0.65625
Real Marsha Wright,61608747,5/18/2017 3:27,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/EHqmYKXAeT",16,depression,558779,429197,0,0
Fleezus Christ,46328282,5/1/2017 18:44,"Finesse, Never Stress.",2701,None,150386,952,0,0
Fall Out Boy,16212952,5/1/2017 14:56,"chicago, we have a couple things for you in the future but not on this specific tour so don't stress about tickets today",566,None,2180572,11925,0,0.125
Futuristic™,68909267,5/1/2017 15:45,Don't stress over what you can't control.,892,None,101167,783,0,0
What The F*** Facts,352145373,5/2/2017 6:35,"Music helps reduce anxiety, as well as helps the mind and body cope with stress.",359,None,5843963,520,0,0
Kaveh Solhekol,2607361068,5/2/2017 21:17,Aaron Lennon receiving care &amp; treatment for stress-related illness. Everton supporting him. His family has appealed for privacy,197,None,63378,410,0.25,0.25
AcneSkinSite,143014330,5/2/2017 12:45,"Not getting enough sleep can cause stress, which leads to breakouts and a dull complexion. https://t.co/UMMTNBHw5I",218,None,831796,6,-0.145833333,0.5
Jordan Wright,347514072,5/2/2017 19:47,Don't stress over what you can't control. Just let it be and focus on being happy,181,None,5470,1667,0.8,1
Iyanla Vanzant,27368199,5/1/2017 16:00,With a simple breath you can release stress and replace it with what you need. Take a moment right not to take a breath.,170,None,1427486,663,0.142857143,0.446428571
Sam Adeyemi,116915464,5/2/2017 9:52,2. The inability to delegate is a major weakness in leadership and it often results in stress for the leader. #Leadership,119,Leadership,362532,140,0.0625,0.5
Cleveland Clinic,24236494,5/2/2017 20:11,How stress impacts your immune system - and how to chill out: https://t.co/vcHUAo1PLq https://t.co/7z508BrwdU,88,None,936124,988,0,0
Cleveland Clinic,24236494,5/2/2017 12:39,3 reasons coloring can help relieve #stress and calm you. https://t.co/cDtdXH1k5J https://t.co/foEyB7t6mz,77,stress,936124,988,0.3,0.75
David Ross,2835644036,5/1/2017 17:23,In honor @ARizzo44 dropping movie quotes during high stress moments we r going to throw down the best sci fi quotes... https://t.co/K4MfClPc8j,71,None,216121,250,0.334814815,0.376296296
Shannon Clermont,267545354,5/3/2017 3:30,I don't stress because I know God puts people in and out of my life for a reason,246,None,94924,845,0,0
tom harlock,105296447,5/1/2017 21:20,i moved house today and my cat is being chill about it and i'm so happy that was my only stress lmao,138,None,266246,893,0.466666667,1
Carlton Reid,14284095,5/1/2017 23:02,"Licence to drive is privilege not a right, stress MPs. https://t.co/tHmgyvt4ly @allpartycycling https://t.co/erZCnnMqQ0",71,None,19809,3807,-0.142857143,0.535714286
Relationship ♡,89423854,5/1/2017 4:45,"Don't stress over what could've been, chances are if it should've been, it would've been, and would be.",811,None,4299048,2520,0,0
TIME,14293310,5/1/2017 11:15,This quick meditation helps you let go of stress and go to sleep https://t.co/CxdnMRaonJ,66,None,13791342,847,0.333333333,0.5
The Guardian,87818409,5/1/2017 9:38,"More primary school children suffering stress from Sats, survey finds https://t.co/pgsxncQqEv",52,None,6460878,1111,0.45,0.5
RT,64643056,5/1/2017 12:40,Hidden Scars: Years of war psychologically damage traumatized Syrian children https://t.co/rF5LGUv5tK @LizziePhelan,52,None,2597754,599,-0.083333333,0.216666667
Plies,39615521,4/30/2017 15:26,B4 I Let U Stress Me I Rather Stop F*ckin With U All 2gether......,4579,None,775618,4843,0,0
Natalie Bennett,16596200,5/1/2017 7:32,"SATs are damaging children's health(&amp; education). @TheGreenParty policy: abolish SATs. Education for life, not exams https://t.co/gSP0GTXlDn",113,None,137445,81804,0,0
Markiplier,517077573,4/27/2017 1:27,A day without pants is a day without stress,6729,None,5798559,262,0,0
Greg McKenna,252437614,5/1/2017 10:47,"Seriously? Oz economy is screwed if this is correct 
Record numbers under mortgage stress  https://t.co/lN8d6i4Igo via @FinancialReview",20,None,16461,2160,-0.333333333,0.666666667
yung 👾menace,16264006,4/27/2017 5:55,I'm so excited/anxious for tomorrow I know I'm gonna have a stress dream [?][?][?],2851,None,5174215,408,0,0
Lolo Jones,65477401,5/1/2017 5:11,Some days I get so stressed out I forget to eat. But then other days my stress causes me to eat double.,122,None,425200,662,-0.0625,0.1875
Sydney McLaughlin,7.66E+17,4/26/2017 19:17,"Don't stress like I used to, because I don't care like I used to ",2629,None,53750,170,0,0
Lucas Dobre,912797820,4/30/2017 23:33,life is too short to stress over people who don't even deserve to be an issue in your life,1068,None,226622,5970,0,0.3
Real Marsha Wright,61608747,5/1/2017 9:07,"Live more, complain less. More smiles, less stress. Less hate, more blessed. - David Roads #quote",17,quote,540615,386498,0.042045455,0.3875
tokyo,2812404403,4/27/2017 20:20,"enjoy life , don't stress it",1994,None,258445,360,0.4,0.5
Edinburgh University,23426889,5/1/2017 8:00,Good luck to all students in examinations! Don't let the stress get to you - make use of @eusa #therapets sessions:... https://t.co/DHqOjip6ES,23,therapets,76633,309,0.875,0.6
Timothy Keller,1058431974,4/25/2017 14:04,Religion stress holiness over grace. Irreligion stresses freedom over holiness. Christianity is freedom through Grace that leads to holiness,1158,None,308577,95,0,0
Soompi,17659206,4/24/2017 9:02,"#JeonSomi On How She Feels About Her Young Age And How She Relieves Stress
https://t.co/Val5siH0hK https://t.co/pdrkSmycmM",406,JeonSomi,1240693,3553,0.1,0.4
Tony Robbins,17266725,4/25/2017 16:18,A major source of stress in our lives comes from the feeling that we have an impossible number of the things to do.... https://t.co/RGOe7a2SF1,412,None,2977393,1037,-0.302083333,0.75
edutopia,35415477,4/24/2017 4:02,A stressed brain can't learn. Here are 3 ways calm the stress response: https://t.co/snjwcogw8K. #neuroscience https://t.co/6egQLUUmKx,328,neuroscience,916053,69982,0.3,0.75
SFChronicle,121597316,4/25/2017 14:00,"Suicide of an @Uber engineer: widow blames job stress, racism. via @CSaid https://t.co/DUT6Bpf7WF https://t.co/l02hPp9IXZ",441,None,118358,195,0,0
mansionz,7.16E+17,4/25/2017 3:09,"ain't stress in' bout a thing cause you ain't got no rings, i'm tellin' you it's all good",277,None,26935,0,0.7,0.6
Maejor,21317078,4/25/2017 0:06,Breathe out the stress,502,None,403473,11027,0,0
Paula White-Cain,27768807,4/25/2017 3:47,"Let all stress, anxiety &amp; worry that is coming against your mind stop now in the name of Jesus! Give it over to Him... https://t.co/Ax3LMspt44",175,None,517256,32761,0,0
Charles Milander,1578821227,4/24/2017 0:58,The Secret: Make US$10K Month Click https://t.co/qRr2W1kGyr Acing the Negative Stress Test https://t.co/hFAdUg7uoc https://t.co/cEsje0KhCj,229,None,239385,84702,-0.35,0.55
Tess Townsend,2706872107,4/25/2017 17:07,"Suicide of an Uber engineer: Widow blames job stress, racism https://t.co/aK1WLRn0aU via @sfchronicle",98,None,3677,1084,0,0
Maria Popova,9207632,4/26/2017 17:03,The science of stress and how our emotions affect our susceptibility to burnout and disease  https://t.co/vl8wxHoKWq https://t.co/NuDuEOT9Vd,82,None,735724,296,0,0
TIME,14293310,4/25/2017 4:15,"""6 tips to reduce your daily stress and anxiety"" https://t.co/Nb8RByLA7E",119,None,13791342,847,0,0
Sarah Reese Jones,63013144,4/25/2017 16:18,Ivanka Trump shld read: American Women Are Suffering from Trump Traumatic Stress Disorder https://t.co/GUY9RE8Zyz,67,None,51519,5081,0,0
Chris Lowell,1493678719,4/23/2017 22:14,Trump is stress-eating KFC so hard right now. https://t.co/Xgcr99RqiI,18,None,34813,157,-0.00297619,0.538690476
BBC Sport,265902729,4/23/2017 20:48,"The stress of the Crucible...

40 years of Crucible highs &amp; lows - @BBCTwo now https://t.co/d9dMPFeqEw https://t.co/NYl5naZsg1",24,None,6672597,266,0,0
Senator Murray Watt,304856790,4/23/2017 22:10,Congrats to @CLC_Qld &amp; all who fought back against Brandis' cuts. His stubbornness caused needless stress for legal... https://t.co/5YEHhvKhpl,20,None,3182,1203,-0.1,0.4
Oscar,412017106,4/23/2017 20:50,Try to live your life stress-free,29,None,39516,8419,0.136363636,0.5
Mufti Ismail Menk,247653244,5/3/2017 6:30,A quiet person is not a weak person. He's strong in fact. He has struggles like all of us but he chooses not to stress others with it.,8178,None,1126450,0,0.206944444,0.563888889
Sadhguru,67611162,5/4/2017 2:45,"Meditation is the only way to freedom from stress as it is a dimension beyond the mind. All the stress and struggle are of the #mind.
#QOTD",711,mind,264452,1,0,1
AcneSkinSite,143014330,5/4/2017 1:45,"Glowing Skin Tips
Sleep
Exercise
Cleanse
Exfoliate
Moisturize
Avoid Toxins
Reduce Stress
Use Sunscreen
Feed Your Face
Drink Lemon Water",840,None,832180,6,0,0
christian delgrosso,840897602,5/4/2017 2:32,"Relax. Trust that everything is in the right order and you are right where you need to be. Don't chase, don't worry, don't stress. Just be.",780,None,1630315,94724,0.285714286,0.535714286
Maryam Rajavi,56961858,5/3/2017 17:41,"In D future #FreeIran,we stress on freedom of expression,complete freedom of D media, &amp;unconditional access of all 2cyberspace
#Pressfreedom",289,FreeIran,37587,46,0,0.125
THE RAPFEST,936028748,5/3/2017 17:47,".@ASHOKA_KDM Has ""No Stress"" On New Song

https://t.co/VYmjIMwJHb https://t.co/psjcmlwobw",51,None,42488,919,0.136363636,0.454545455
What The F*** Facts,352145373,5/4/2017 17:04,Playing with puppies and kittens has been proven to relieve stress and help students perform better on tests.,158,None,5846005,520,0.5,0.5
What The F*** Facts,352145373,5/3/2017 21:57,"Crying is good for your health - Flushing unhealthy bacteria out of your body, strengthening the immune system and relieving stress.",239,None,5846005,520,0.033333333,0.633333333
Tanner Braungardt,2466417612,5/4/2017 3:02,Filmed 4 really good vids today dont have to stress during florida trip tmr,241,None,181177,3739,0.7,0.6
NHS Choices,10215212,5/3/2017 12:57,"Our youth mental health hub offers young people advice and help on depression, anxiety and stress:... https://t.co/870lsE9850",84,None,205930,5752,0.033333333,0.2
What The F*** Facts,352145373,5/3/2017 6:35,"Chewing gum has been proven to increase a person's focus and improve their mood, while decreasing anxiety and stress.",434,None,5846005,520,0,0
Harvard Biz Review,14800270,5/3/2017 23:52,Everyone has a tipping point when stress or pressure leads to decreasing performance. https://t.co/cGT9J8P8yt,74,None,4405954,194,0,0
NSPCC,38292671,5/3/2017 11:53,"With exams approaching, #Childline has advice to help your child cope with exam stress: https://t.co/1N1qIWhbS2 https://t.co/f9RKB5tEmx",77,Childline,202223,3763,0,0
Dr. Bilal Philips,304808873,5/4/2017 20:00,Heal your hearts with the #Quran. It is a medicine that doesn't expire &amp; removes from the heart whatever there is s... https://t.co/Pv68XWYMfJ,123,Quran,388087,7,0,0
